tweet_id,date,user,favorite_count,retweet_count,text
1255938859935784960,2020-04-30 19:15:33,zhaabowekwe,0,32,Bailing out Big Oil to help the economy is like drinking disinfectant to combat COVID-19: you’re attempting to solve one crisis by creating another one.  https://t.co/Wc1A9mbOA6::#NoBogOilBailout #StoptheMoneyPIpeline
1255937670787633153,2020-04-30 19:10:49,davidkim2020,0,3,We call on @GavinNewsom to: #StopTheMoneyPipeline  #WalkBackTheFrack  and support a #JustRecovery plan: that means a #PeoplesBailout for the thousands of laid-off oil workers and #NoBigOilBailOut for a polluting industry that left them behind. @LastChance_CA @foodandwater https://t.co/3EzRDs2HVn
1255937331174895617,2020-04-30 19:09:28,SunriseMvmtLA,0,3,We call on @GavinNewsom to: #StopTheMoneyPipeline  #WalkBackTheFrack  and support a #JustRecovery plan: that means a #PeoplesBailout for the thousands of laid-off oil workers and #NoBigOilBailOut for a polluting industry that left them behind. @LastChance_CA @foodandwater https://t.co/3EzRDs2HVn
1255937139730087936,2020-04-30 19:08:42,mvmt_la,0,3,We call on @GavinNewsom to: #StopTheMoneyPipeline  #WalkBackTheFrack  and support a #JustRecovery plan: that means a #PeoplesBailout for the thousands of laid-off oil workers and #NoBigOilBailOut for a polluting industry that left them behind. @LastChance_CA @foodandwater https://t.co/3EzRDs2HVn
1255934974395428864,2020-04-30 19:00:06,sschudie,0,4,"The oil industry is currently in the process of hijacking the ""Main Street"" lending program. Hundreds of billions of taxpayer money are at stake.::America -- you are being robbed. ::#NoBigOilBailout :#StopTheMoneyPipeline https://t.co/at8Y31aZBe"
1255934353550516224,2020-04-30 18:57:38,richardschrader,0,4,"The oil industry is currently in the process of hijacking the ""Main Street"" lending program. Hundreds of billions of taxpayer money are at stake.::America -- you are being robbed. ::#NoBigOilBailout :#StopTheMoneyPipeline https://t.co/at8Y31aZBe"
1255934115205054464,2020-04-30 18:56:41,MilesGrant,0,4,"The oil industry is currently in the process of hijacking the ""Main Street"" lending program. Hundreds of billions of taxpayer money are at stake.::America -- you are being robbed. ::#NoBigOilBailout :#StopTheMoneyPipeline https://t.co/at8Y31aZBe"
1255933964218519552,2020-04-30 18:56:05,wavesofeuphoria,0,4,"The oil industry is currently in the process of hijacking the ""Main Street"" lending program. Hundreds of billions of taxpayer money are at stake.::America -- you are being robbed. ::#NoBigOilBailout :#StopTheMoneyPipeline https://t.co/at8Y31aZBe"
1255933839035133953,2020-04-30 18:55:36,RossHammondSF,5,4,"The oil industry is currently in the process of hijacking the ""Main Street"" lending program. Hundreds of billions of taxpayer money are at stake.::America -- you are being robbed. ::#NoBigOilBailout :#StopTheMoneyPipeline https://t.co/at8Y31aZBe"
1255933342756691968,2020-04-30 18:53:37,ecowarrior350,0,0,No bailouts for big polluters. Check out our press release #peoplenotpolluters #stopthemoneypipeline  https://t.co/jTNB9DuW6p
1255928457583714306,2020-04-30 18:34:12,RealFoodNagy,9,3,We call on @GavinNewsom to: #StopTheMoneyPipeline  #WalkBackTheFrack  and support a #JustRecovery plan: that means a #PeoplesBailout for the thousands of laid-off oil workers and #NoBigOilBailOut for a polluting industry that left them behind. @LastChance_CA @foodandwater https://t.co/3EzRDs2HVn
1255927834037583873,2020-04-30 18:31:44,kellyavl,0,43,Mnuchin &amp; Trump could announce a plan to bailout Big Oil as early as tomorrow. ::In our latest press release  we list 8 reasons why that’s a no good  terrible  messed up idea. :🧵:https://t.co/LZNdi8op7z::#StopTheMoneyPipeline::#NoBigOilBailout https://t.co/8hdqBLPvRo
1255926953195921408,2020-04-30 18:28:14,350BAAction,0,32,Bailing out Big Oil to help the economy is like drinking disinfectant to combat COVID-19: you’re attempting to solve one crisis by creating another one.  https://t.co/Wc1A9mbOA6::#NoBogOilBailout #StoptheMoneyPIpeline
