tweet_id,date,user,favorite_count,retweet_count,text
1253630396878794752,2020-04-24 10:22:32,johnecohound,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253629163405217793,2020-04-24 10:17:38,jdelapaz1,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253627131717795840,2020-04-24 10:09:34,tobeornot1st,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625796650045440,2020-04-24 10:04:15,andytuit,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625762923663360,2020-04-24 10:04:07,EcologyNature,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625549139800064,2020-04-24 10:03:16,jennytuazn,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625330541096965,2020-04-24 10:02:24,GreenEntreprise,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625227453403137,2020-04-24 10:02:00,NohpalliNapoli,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253625109467676672,2020-04-24 10:01:31,350,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253622408059240449,2020-04-24 09:50:47,GeoffBeacon,0,10,Frontline activists have moved #BlackRock on climate - but the $7 TRILLION under its management is still driving the #climatecrisis.::Watch -- then take action::https://t.co/YXwQK3e1l1::#BLKBigProblem #StoptheMoneyPipeline #EarthDayLive #BankingonClimateChange #ClimateEmergency
1253621743232614401,2020-04-24 09:48:09,biofuelwatch,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253620740760403968,2020-04-24 09:44:10,NoFossilBanks,28,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253608129474019329,2020-04-24 08:54:03,OurFutureBot,0,52,#StoptheMoneyPipeline takes over Day 2 for #EarthDayLive!::WATCH LIVE: https://t.co/NXKLtFiFoS::Coming up at 12 PT/ 3 ET Stop the Money Pipeline Townhall  feat: .@RepRashida .@SenMarkey .@SenJeffMerkley ::#ClimateEmergency #InsureOurFuture #BLKBigProblem #BankingonClimateChange https://t.co/ebRXHa0q7K
1253608084909387777,2020-04-24 08:53:53,Jlux6b,0,52,#StoptheMoneyPipeline takes over Day 2 for #EarthDayLive!::WATCH LIVE: https://t.co/NXKLtFiFoS::Coming up at 12 PT/ 3 ET Stop the Money Pipeline Townhall  feat: .@RepRashida .@SenMarkey .@SenJeffMerkley ::#ClimateEmergency #InsureOurFuture #BLKBigProblem #BankingonClimateChange https://t.co/ebRXHa0q7K
1253529708425351170,2020-04-24 03:42:26,AngelLo56431545,0,65,Join us today for day 2 of #EarthDayLive!::Day 2  produced by Stop the Money Pipeline  is about ending the financing of climate destruction.::Watch live NOW: https://t.co/1Df3H0QL9Y::#StoptheMoneyPipeline #ClimateEmergency #BankingonClimateChange #InsureOurFuture #BLKBigProblem https://t.co/GushFsIgnp
1253510794379096065,2020-04-24 02:27:17,barSwilson,0,65,Join us today for day 2 of #EarthDayLive!::Day 2  produced by Stop the Money Pipeline  is about ending the financing of climate destruction.::Watch live NOW: https://t.co/1Df3H0QL9Y::#StoptheMoneyPipeline #ClimateEmergency #BankingonClimateChange #InsureOurFuture #BLKBigProblem https://t.co/GushFsIgnp
1253506376191664128,2020-04-24 02:09:43,OurFutureBot,0,2,The one and only TALIB KWELI takes us home after a big old day! WATCH NOW: https://t.co/NXKLtFiFoS::#StoptheMoneyPipeline #DanceDanceRevolution #ClimateEmergency #BankingonClimateChange #InsureOurFuture https://t.co/MPX5DPSGEB
1253505314176950273,2020-04-24 02:05:30,StopMoneyPipe,2,2,The one and only TALIB KWELI takes us home after a big old day! WATCH NOW: https://t.co/NXKLtFiFoS::#StoptheMoneyPipeline #DanceDanceRevolution #ClimateEmergency #BankingonClimateChange #InsureOurFuture https://t.co/MPX5DPSGEB
1253478861771284481,2020-04-24 00:20:23,tearoeprice,0,65,Join us today for day 2 of #EarthDayLive!::Day 2  produced by Stop the Money Pipeline  is about ending the financing of climate destruction.::Watch live NOW: https://t.co/1Df3H0QL9Y::#StoptheMoneyPipeline #ClimateEmergency #BankingonClimateChange #InsureOurFuture #BLKBigProblem https://t.co/GushFsIgnp
1253456080937549825,2020-04-23 22:49:52,earthethicsinc,0,10,Frontline activists have moved #BlackRock on climate - but the $7 TRILLION under its management is still driving the #climatecrisis.::Watch -- then take action::https://t.co/YXwQK3e1l1::#BLKBigProblem #StoptheMoneyPipeline #EarthDayLive #BankingonClimateChange #ClimateEmergency
1253454467812356098,2020-04-23 22:43:27,oldman_sam,0,10,Frontline activists have moved #BlackRock on climate - but the $7 TRILLION under its management is still driving the #climatecrisis.::Watch -- then take action::https://t.co/YXwQK3e1l1::#BLKBigProblem #StoptheMoneyPipeline #EarthDayLive #BankingonClimateChange #ClimateEmergency
1253448925849112576,2020-04-23 22:21:26,misstc20ny,0,65,Join us today for day 2 of #EarthDayLive!::Day 2  produced by Stop the Money Pipeline  is about ending the financing of climate destruction.::Watch live NOW: https://t.co/1Df3H0QL9Y::#StoptheMoneyPipeline #ClimateEmergency #BankingonClimateChange #InsureOurFuture #BLKBigProblem https://t.co/GushFsIgnp
1253448084765519872,2020-04-23 22:18:06,earthlo70876049,0,6,STARTING NOW: #StoptheMoneyPipeline Town Hall feat @RepRashida !:https://t.co/NXKLtFiFoS:#PeopleNotPolluters:#BLKBigProblem #InsureOurFuture #BankingonClimateChange:#ClimateEmergency https://t.co/bUoCiP9Osx
1253445272757309442,2020-04-23 22:06:55,earthlo70876049,0,3,WATCH LIVE: #StoptheMoneyPipeline Town Hall feat  .@SenMarkey!::https://t.co/re5JOP5a0S:#PeopleNotPolluters:#BLKBigProblem #InsureOurFuture #BankingonClimateChange:#ClimateEmergency https://t.co/YqmsWyrjIe
