tweet_id,date,user,favorite_count,retweet_count,text
1251661847255822338,2020-04-19 00:00:13,Citibank,93,34,To our heroes going out into the world each day – thank you. Citi is supporting COVID-19 relief efforts around the world to help those bravely showing up for the rest of us. https://t.co/oaknGpLLlX https://t.co/wRZ7o6lupM
1251613504584462336,2020-04-18 20:48:08,Citibank,0,128,We shall believe we can help one another get through this global health crisis #TogetherAtHome  🙏::Thank you @SherylCrow for supporting global health. Join us in taking action against COVID-19 by taking the pledge to stay home: https://t.co/26xVXSb0qy https://t.co/S2NsAIV8Ga
1251513855957766144,2020-04-18 14:12:09,Citibank,53,16,Day after day  our heroes on the frontlines show up for us. Today we come #TogetherAtHome to honor them. Tune in for an event filled with your favorite entertainers to support COVID-19 relief efforts. Learn more @glblctzn: https://t.co/oaknGpLLlX https://t.co/UAOluhOSBv
1251148445928153089,2020-04-17 14:00:09,Citibank,13,0,We’re committed to helping provide the support and solutions our customers need during #COVID19 and so we have launched further relief measures  including credit card payment deferrals and additional fee waivers. https://t.co/QfuKhHsSFo
1250891727868702727,2020-04-16 21:00:03,Citibank,10,3,Protect Yourself from COVID-19 Scams: Be wary of contacts claiming to be hospital or clinic officials reporting that a relative has fallen sick from the virus and requesting payment for medical treatment. https://t.co/8bPBTHyk11
1250098924146302976,2020-04-14 16:29:43,Citibank,21,3,We’re committed to helping provide the support and solutions our customers need during #COVID19 and so we have launched further relief measures  including credit card payment deferrals and additional fee waivers. https://t.co/wAHyd1A2a7
1249781913172217869,2020-04-13 19:30:02,Citibank,13,4,Protect Yourself from COVID-19 Scams: Don’t release financial or personal information without confirming reports of relatives seeking medical treatment  or call the hospital or clinic directly to verify payment information. https://t.co/vDnf5pRIOm
1249094881592500224,2020-04-11 22:00:01,Citibank,24,6,Healthcare workers on the frontline fighting the battle against COVID-19 need us now more than ever. We’re proud to team up with @glblctzn &amp; the @WHO to support One World: #TogetherAtHome - a special one-night event of music and advocacy on 4/18: https://t.co/pWPYqzYYSX https://t.co/45jlKqTNCd
1248260858465091584,2020-04-09 14:45:54,Citibank,0,7,Protect Yourself from COVID-19 Scams: Be wary of contacts claiming to be hospital or clinic officials reporting that a relative has fallen sick from the virus and requesting payment for medical treatment. https://t.co/Ru2NMCouF0
1248260845790003200,2020-04-09 14:45:51,Citibank,0,10,Protect Yourself from COVID-19 Scams: Don’t release financial or personal information without confirming reports of relatives seeking medical treatment  or call the hospital or clinic directly to verify payment information. https://t.co/U7VapjGhNy
1247903973240999941,2020-04-08 15:07:46,Citibank,0,22,The COVID-19 pandemic will have long-lasting and profound effects on the world  with structural changes to the global economy  industries  and everyday life. Find out more in the latest #Citi GPS report series: https://t.co/bYrQ9VYBRa https://t.co/QJQPgV5RcH
1247544070442037253,2020-04-07 15:17:39,Citibank,24,5,Healthcare workers on the frontline fighting the battle against COVID-19 need us now more than ever. We’re proud to team up with @glblctzn &amp; the @WHO to support One World: #TogetherAtHome - a special one-night event of music and advocacy on 4/18: https://t.co/EiqmUpGqYG https://t.co/IQgxmScLLg
1243945960222470144,2020-03-28 17:00:02,Citibank,37,14,You did it!  We have reached our $2 million match for @NoKidHungry! Together we’re making TWICE the impact on connecting hungry kids with the critical meals they need during this pandemic. https://t.co/zZZyrEfDeC
1242613456970399746,2020-03-25 00:45:09,Citibank,13,2,We’re taking necessary precautions to ensure that we do our part to help reduce the spread of COVID-19 while balancing the need to serve you.
1242560259128012803,2020-03-24 21:13:46,Citibank,0,23,With your help  we’re able to provide support to schools and community groups working to feed kids during the #COVID19 outbreak. Our partner @citibank is matching gifts up to $2 million. Double your impact to get children and youth the meals they need: https://t.co/iVA8U848K5 https://t.co/tSlD1Vlgk8
1242138146902618115,2020-03-23 17:16:26,Citibank,0,24,We’re working with schools and community groups to feed kids during the #COVID19 outbreak. Your donations continue to make this possible  and our partner @citibank is stepping up and matching gifts up to $2 million. Donate now and have 2X the impact: https://t.co/iVA8U848K5 https://t.co/WSPk4LEkLd
1242115276348456960,2020-03-23 15:45:33,Citibank,0,46,Stepping up the fight! Our partner @Citi Foundation is committing $15M to combat the effects of #covid19 &amp; support those in need. https://t.co/EY11mYnDgR
1242079978986110976,2020-03-23 13:25:18,Citibank,0,18,We’re working to get schools and community groups emergency grants while our nation responds to #COVID19. Our partner @citibank is matching gifts up to $2 million -- double your impact and get kids the meals they need: https://t.co/iVA8U848K5 https://t.co/l6k0CzyD0A
1241759049500237824,2020-03-22 16:10:02,Citibank,30,22,Millions of vulnerable children are losing the healthy meals they depend on as #covid19 closes schools nationwide. Donate now to @NoKidHungry and we will match gifts up to $2 million. Visit https://t.co/Esop3kbT0M https://t.co/8MR8JogTkj
1240697860812750850,2020-03-19 17:53:15,Citibank,50,29,Millions of vulnerable children are losing the healthy meals they depend on as #covid19 closes schools nationwide. Donate now to @NoKidHungry and we will match gifts up to $2 million. Visit https://t.co/Esop3kttSk https://t.co/KgzKSDlQiW
1240673670898626560,2020-03-19 16:17:08,Citibank,0,46,Today  #Citi Foundation announced a $15MM commitment to support #COVID19 related relief activities globally. This is a first step that Citi is taking to respond to the global crisis &amp; will continue to support longer-term recovery efforts. https://t.co/IXQtd4SFNI https://t.co/ffBVk97Q55
1239559546722553857,2020-03-16 14:30:00,Citibank,25,9,We’re closely monitoring the latest reports from the CDC about the Coronavirus (COVID-19). For those who may have been impacted  visit https://t.co/HW11qp9JgQ or message @AskCiti to find out how we may be able to help.
1237112305810395136,2020-03-09 20:25:32,Citibank,7,4,We’re closely monitoring the latest reports from the CDC about the Coronavirus (COVID-19). For those who may have been impacted  visit https://t.co/HW11qp9JgQ or message @AskCiti to find out how we may be able to help.
1236047516162027520,2020-03-06 21:54:27,Citibank,16,5,We’re closely monitoring the latest reports from the CDC about the Coronavirus (COVID-19). For those who may have been impacted  please DM @AskCiti to find out how we can help. https://t.co/goV0W8aObN
1256299355516006400,2020-05-01 19:08:01,jpmorgan,18,12,Using data to gather insight on industries and markets most impacted by the pandemic. https://t.co/RHXv6CRG4K https://t.co/hkVwTdv6D0
1255496719288225793,2020-04-29 13:58:38,jpmorgan,0,15,From forecasting models to cleaning hospitals and hotel rooms: This is how @aamoros1 of JPMorgan sees artificial intelligence playing its role in the age of coronavirus https://t.co/uVfL0Rhl2F
1243563306151010311,2020-03-27 15:39:31,jpmorgan,0,20,As coronavirus boosts demand for food delivery  Grubhub and JPMorgan have been working together to let drivers instantly cash out. It's a sign of how JPMorgan is using new payments tech to grow transaction banking. https://t.co/bv0hlKh8yY
1242084419134984195,2020-03-23 13:42:56,jpmorgan,37,17,Assessing the global disruption from the coronavirus pandemic.
1240274438911938562,2020-03-18 13:50:44,jpmorgan,70,28,“We are mobilizing the firm’s resources to support customers  employees and communities – especially the most vulnerable – in this time of crisis.” Peter Scher  Head of Corporate Responsibility for $JPM on our firm’s response to the #coronavirus pandemic.
1237446585086287879,2020-03-10 18:33:51,jpmorgan,28,13,4⃣ Historically  a market sell-off of this magnitude implied a 65-75% chance of a recession in the next year. However  in our view  the market has priced in too severe of an adverse scenario; assuming a timely  strong counter-policy response  &amp; a peak of COVID-19 in coming weeks.
1230784343578116097,2020-02-21 09:20:29,jpmorgan,0,4,JPMorgan hosts 200 virtual meetings in two days amid the coronavirus scare https://t.co/S6eSnhMqor
883071183276711936,2017-07-06 21:12:31,jpmorgan,105,47,"Chopra: ""Emotions are one of the most important things than influence our well-being. Stress is a serious epidemic today."" https://t.co/DOFwgu4nKh"
1261030143948140554,2020-05-14 20:26:29,MorganStanley,0,11,BREAKING: @MorganStanley joins @FordFoundation &amp; partners on the Families and Workers Fund  to advance direct cash relief to low-wage workers devastated by the impacts of #COVID19  and to ensure workers have a central voice in the economic recovery. https://t.co/aGX7RXyP8P https://t.co/91AXgcH1wo
1259961813283848197,2020-05-11 21:41:19,MorganStanley,14,6,Alongside other Times Square businesses  we’re expressing our gratitude to essential workers! Our COVID-19 response doesn’t end there. Learn more about how we’re giving back: https://t.co/VXxt8EKEmI @tsqarts #MSGivesBack https://t.co/oZGZZJxTbg
1258849438866563075,2020-05-08 20:01:09,MorganStanley,26,12,How should an investor evaluate the issue of high levels of government debt as nations battle the impact of the coronavirus? A deep dive into the debate. https://t.co/yYbKfqW7q2
1258125125897109507,2020-05-06 20:02:59,MorganStanley,20,7,Chetan Ahya  Chief Economist  discusses his economic outlook amid the COVID-19 pandemic on @Bloomberg Markets: The Open: https://t.co/5lPEclCYhy https://t.co/2l0VSBl0mx
1257746890227056640,2020-05-05 19:00:01,MorganStanley,14,6,Global fiscal and monetary measures aimed at combatting the economic impact of COVID-19 look impressive  but are they enough? Andrew Harmstone  Head of the Global Balanced Risk Control team  discusses. https://t.co/NWw3G7wxdf https://t.co/yCYIX61Dj1
1256946611407781892,2020-05-03 13:59:59,MorganStanley,15,1,We're proud to support Médecins Sans Frontières @MSF as part of our $25 million commitment towards COVID-19 relief worldwide. Find out more about their response: https://t.co/ORoobCwr3P https://t.co/nZ2Ak1kVQ2
1255965224026476545,2020-04-30 21:00:18,MorganStanley,13,8,PODCAST: We’re exploring the unique impact that the COVID-19 crisis has had on women and multicultural entrepreneurs in a special season of Access and Opportunity with @CarlaAnnHarris. Listen to the first episode with @byashleystewart Chairman and CEO @iamJamesRhee: https://t.co/uB2qDDYdx6
1255505994538520576,2020-04-29 14:35:29,MorganStanley,7,1,When COVID-19 interrupted plans for our in-house accelerator program for multicultural and women-led tech and tech-enabled startups  we brought the program to them.: https://t.co/EG6Ht8IZPu https://t.co/i3BR7NBX7z
1255186944990031872,2020-04-28 17:27:42,MorganStanley,12,3,We’re exploring the unique impact that the COVID-19 crisis has had on women and multicultural entrepreneurs in a special season of Access and Opportunity with @CarlaAnnHarris. Listen to the first episode with @byashleystewart Chairman &amp; CEO @iamJamesRhee: https://t.co/8dl3g6u5Bx
1255124885644476423,2020-04-28 13:21:06,MorganStanley,28,10,We’re adding to our COVID-19 response with a $15 million donation including an employee matching program to support critical issues like food insecurity around the world. https://t.co/dhVaYs4pj6
1255119561495662593,2020-04-28 12:59:57,MorganStanley,13,5,Learn how state and local governments are accessing needed capital through the municipal bond market  as the COVID-19 pandemic disrupts the U.S. economy. https://t.co/GFQo99T1us
1254845115035725828,2020-04-27 18:49:23,MorganStanley,14,7,“If this is not an emerging markets buying opportunity  what is?” asks Jitania Khandari from our Emerging Markets Equity team. Hear their views on the case for the asset class in the post-pandemic world. https://t.co/UnX9XjvCso https://t.co/OrWvNcM28G
1253693889279594498,2020-04-24 14:34:50,MorganStanley,44,15,We’re proud to support COVID-19 relief in India through @AkshayaPatra https://t.co/4pMTef3gyc https://t.co/eWGp2ttZQN
1253666204692217857,2020-04-24 12:44:49,MorganStanley,22,15,Despite dramatic increases in unemployment  market sentiment has generally improved since government relief funds started flowing. See the latest Geo-Markets  “US Policy Pulse: Hope in the Time of Corona”  to learn more: https://t.co/eL0meoMmgc https://t.co/r4dlN6npyd
1252668557688811528,2020-04-21 18:40:32,MorganStanley,13,5,How are Asia and Europe faring in their attempts to counter the economic impact of COVID-19?  Christian Goldsmith  Portfolio Specialist for the Global Balanced Risk Control team  explores. https://t.co/phgkeiTfiW https://t.co/9IUgn8ygeE
1252333606443376642,2020-04-20 20:29:33,MorganStanley,38,18,Learn more on the post-peak battle against the #coronavirus outbreak  with new insights on returning to work  progress on treatments and vaccines and the economic impact. https://t.co/NB9uO6h78R https://t.co/GeoObsIIo7
1250901876364763138,2020-04-16 21:40:22,MorganStanley,17,5,We’re proud to support @RESCUEorg in their mission to provide aid on the front lines of the COVID-19 pandemic and mitigate risk of disease spread among the world’s refugees  and other vulnerable communities. #MSGivesBack https://t.co/PlAUBtxgZG
1249798148861689860,2020-04-13 20:34:33,MorganStanley,50,18,Across our firm people are looking to use their skill sets to solve problems created by the coronavirus pandemic. That’s why we joined @IBM’s 2020 #CallforCode Global Challenge  an initiative providing a platform for our technologists to develop solutions. https://t.co/gUtMkBcWSc https://t.co/YTQWLtehyL
1249717807480217605,2020-04-13 15:15:18,MorganStanley,23,4,Ruchir Sharma  Head of Emerging Markets and Chief Global Strategist  sees a long-term opportunity in emerging markets in the “After Coronavirus” world. https://t.co/y5Sk0F3AEu https://t.co/8wszo32G7b
1247939474723614720,2020-04-08 17:28:51,MorganStanley,31,13,Matthew Harrison  Head of Biotech Industry Research explores  in the context of COVID-19  the long path to reopening the US economy  marred by stops and starts.  https://t.co/ubZ1ZB7mz0
1247267818854375432,2020-04-06 20:59:55,MorganStanley,20,10,We’re  proud to be partnering with our friends at @ChildMindInst to provide digital mental health resources for children  adolescents and young adults during this pandemic. #MSGivesBack https://t.co/N83qEZmnwj
1246093059072372738,2020-04-03 15:11:51,MorganStanley,73,21,We’re continuing our #coronavirus relief efforts with an additional commitment of $1 million to help our friends and neighbors in India through charities such as @Goonj  @AkshayaPatra  PM CARES Fund  and CM Relief Funds  with more to follow. #MSGivesBack https://t.co/V9EpcibA3u https://t.co/DOnz1K50AH
1245069602901671938,2020-03-31 19:25:00,MorganStanley,36,16,As the coronavirus impacts global supply chains and consumer spending  investors are asking about the impact on global growth. Insights from our Chief Global Economist Chetan Ahya.:https://t.co/FCxEHk8Msv
1242935527214592000,2020-03-25 22:04:56,MorganStanley,25,12,Congressional leaders have reached a deal on a $2 trillion stimulus bill to deal with fallout from the coronavirus crisis. Will it work? Two criteria to watch for. : https://t.co/GSZi3wXx63
1242444058309558278,2020-03-24 13:32:01,MorganStanley,27,11,Chief Investment Officer Mike Wilson looks beyond the coronavirus outbreak at the two key conditions which have made the markets vulnerable to a recession. https://t.co/xY4KmUHh5U
1242082609204772866,2020-03-23 13:35:45,MorganStanley,18,0,How are the world’s financial institutions facing the economic and social challenges of today? At the Morgan Stanley 2020 European Financials Conference Magdalena Stoklosa  Head of European Banks Research  spoke with Deutsche Bank’s Fabrizio Campelli on the impact of Covid-19. https://t.co/uLiXRup8i4
1241051246775148545,2020-03-20 17:17:29,MorganStanley,11,3,“At last - initial signs of credible action” – Christian Goldsmith shares the Global Balanced Risk Control team’s latest market views with a focus on the impact of coronavirus. https://t.co/eZRMSR3GZD
1240755647962112000,2020-03-19 21:42:53,MorganStanley,8,3,Andrew Slimmon  Head of our Applied Equity Advisors Team  explores the ways in which markets are responding to efforts to fight the coronavirus pandemic. Listen to his recent Market Alert. https://t.co/QYqsHSNXRL https://t.co/KWKBOrAIF9
1240729658758496256,2020-03-19 19:59:36,MorganStanley,10,3,As news continues to evolve around the COVID-19 virus  it is essential to remain vigilant. Here are some tips to prevent becoming a victim of a scam::https://t.co/srZt6tt2Yp
1240689512449077250,2020-03-19 17:20:05,MorganStanley,52,14,We’re continuing our #coronavirus response with a commitment of $10 million to nonprofits like @FeedingAmerica  the @CDCFound  and the @WHO  with more to follow. Learn more: https://t.co/Utl0FstW1T #MSGivesBack
1239905364096794626,2020-03-17 13:24:09,MorganStanley,11,3,Michael Zezas  Head of US Policy Research  discusses policy response to COVID-19 on CNBC Squawk on the Street: https://t.co/eTDcoGWjIC.
1239546567104790534,2020-03-16 13:38:25,MorganStanley,13,6,Learn how to talk to your kids about the coronavirus from the Child Mind Institute  a founding nonprofit partner of the Morgan Stanley Alliance for Children’s Mental Health. #MorganStanleyACMH: https://t.co/pCe0fIqIJB
1239017350462087168,2020-03-15 02:35:30,MorganStanley,41,19,The coronavirus pandemic and oil-price shocks have accelerated the move lower for U.S. equities. Longer-term investors may want to consider adding to equity risk. https://t.co/PrpfBkaGWG
1238049724009242625,2020-03-12 10:30:30,MorganStanley,15,5,The dual challenges of the coronavirus and the collapse of the OPEC plus arrangement intensifies the need for a fiscal response from Washington. Head of Public Policy Research Michael Zezas explains. https://t.co/FEOFqJgIIq
1237849492465922049,2020-03-11 21:14:51,MorganStanley,10,8,Investors reacted strongly as #oil prices and #coronavirus worries disrupted markets. Chief Cross-Asset Strategist Andrew Sheets and Chief U.S. Economist Ellen Zentner debate what’s next. https://t.co/DeKyynR0Vz
1237479922790207488,2020-03-10 20:46:19,MorganStanley,29,14,As the impact of the coronavirus comes into view  U.S. policymakers have indicated they will use all of the tools at their disposal. A coordinated fiscal and monetary response could be the answer. https://t.co/uT754k0XUF
1237381392734052353,2020-03-10 14:14:48,MorganStanley,15,12,Discover three possible scenarios for how the COVID-19 virus outbreak might affect global economic growth through disruption  delays  and recovery. https://t.co/fJaq5xarQs
1235173091396980736,2020-03-04 11:59:48,MorganStanley,8,7,Can the global economy  which began the year on the path to recovery  get past the #coronavirus outbreak and back on the road to growth? A look at three potential outcomes for 2020. https://t.co/ygD5XJmZDm
1233414085930311680,2020-02-28 15:30:08,MorganStanley,16,8,Global equity markets have endured several days of losses as worries over the coronavirus continue. The question for many investors is “What to do now?”::https://t.co/oyaOEZnX7H
1232793635365761029,2020-02-26 22:24:41,MorganStanley,13,6,SPECIAL PODCAST: markets have spent the week increasingly concerned about the #coronavirus  but Chief Investment Officer Mike Wilson says there’s a lot more going on beyond the headlines. https://t.co/sRxz2xk4t2
1229835395401179137,2020-02-18 18:29:42,MorganStanley,13,3,The impact of the #Coronavirus underscores the risks of unexpected disruptions of global supply chains. A look at the cost-benefits of globalization. https://t.co/4Q3Me2aMNu
1226548724245114881,2020-02-09 16:49:38,MorganStanley,17,3,Chief Economist Chetan Ahya says although the #coronavirus outbreak could put a global recovery on hold  longer-term the hard and soft data still support a recovery for growth. https://t.co/iPL8L2UGzC
1225079004639703041,2020-02-05 15:29:30,MorganStanley,8,4,Chief Economist Chetan Ahya says although the #coronavirus outbreak could put a global recovery on hold  longer-term the hard and soft data still support a recovery for growth. https://t.co/Gdg0abpJZ7
1224754461626851329,2020-02-04 17:59:53,MorganStanley,9,3,U.S. equities face concerns over global growth—caused by the coronavirus and other catalysts—but plentiful liquidity from the Fed. Thoughts on positioning from Chief Investment Officer Mike Wilson. https://t.co/fBYlBNfBXZ
1223010392336666625,2020-01-30 22:29:34,MorganStanley,6,3,Nations try to address with the public health impact of the coronavirus alongside uncertainty about the global outlook for 2020. Perspective from Andrew Sheets  Chief Cross-Asset Strategist. https://t.co/JbKxzN3UAd
1252702188108988419,2020-04-21 20:54:10,WellsFargo,0,0,@BrightsideBryan Hi Bryan. We have options available for customers experiencing hardships  including impacts from the Coronavirus Disease [COVID-19] customers can contact us to discuss options available at 1-800-219-9739.  1/2
1252578790661935106,2020-04-21 12:43:50,WellsFargo,0,0,@Jason58741621 Hi  I'm truly sorry to hear about your experience. Due to staffing impacts resulting from our response to COVID-19 (Coronavirus)  our response times may be delayed. Please send a DM with more information (no account numbers) so we can look into this. Thank you. -Zora https://t.co/olzw5ueFSh
1250467659600277504,2020-04-15 16:54:57,WellsFargo,0,0,@CovidCalm Our team is processing the extraordinary number of requests and applications we’ve received. While we cannot specify timing  we are working to provide customers with up-to-date information as soon as possible. Thank you for your continued patience. - Anna
1248339226351087619,2020-04-09 19:57:19,WellsFargo,0,0,@MarkBec70091801 Hello  I'm truly sorry about the delay. For the latest information related to PPP  please visit: https://t.co/35IpG0hD4s. ::Due to staffing impacts resulting from our response to COVID-19 (Coronavirus)  response times may be longer than usual. We appreciate your patience. -Zora
1248289949381779458,2020-04-09 16:41:30,WellsFargo,0,0,@CovidCalm We understand your frustration and have started emailing those who submitted the intake forms to start applying  we appreciate your patience. - DDG
1247934398969851904,2020-04-08 17:08:40,WellsFargo,1,0,@Danac1993 Hi  if a fee is assessed to your account  you're more than welcome to contact us  and we'll be happy to review it for you. Due to the Coronavirus crisis  wait times may be longer than normal. Thank you so much for your patience. -Zora
1246252227834109953,2020-04-04 01:44:20,WellsFargo,0,0,@CovidCalm We apologize for the delay as we continue to receive program implementation guidance from the SBA and the U.S. Treasury. We are working to have the application link up as quickly as possible. Click for more information: https://t.co/UaEhxc086p
1245861096906354688,2020-04-02 23:50:07,WellsFargo,0,0,@jennparker1115 Hi Jennifer. Thank you for your patience  we are currently experiencing high volumes of requests. We're working hard to support our customers during the COVID-19 crisis. We sincerely appreciate your patience. - Johanna
1245859419134373893,2020-04-02 23:43:27,WellsFargo,0,0,@idioticjulz Hi  we have options available for customers experiencing hardships  including impacts from the Coronavirus Disease [COVID-19] customers can contact us to discuss options available at 1-800-219-9739.
1245493365027868675,2020-04-01 23:28:53,WellsFargo,0,0,@ForgottenMavs Our mortgage contact centers are experiencing significant volumes and we apologize for the long wait times. We are committed to helping customers experiencing hardships  including from the Coronavirus Disease (COVID-19) and we thank you for submitting your request.
1245419916859228165,2020-04-01 18:37:01,WellsFargo,0,0,@Hannily3 Hi  we have options available for customers experiencing hardships  including impacts from the Coronavirus Disease [COVID-19] customers can contact us to discuss options available at 1-800-219-9739.
1244764507811045378,2020-03-30 23:12:39,WellsFargo,0,0,@___OGvon_ Hi  we’ve put in place what you should do if you have been in close proximity to someone with a confirmed diagnosis. Please speak to your manager  visit the COVID-19 page on Teamworks  or call our confidential Employee Assistance Consulting line  which is available 24/7. - Anna
1244187364072796160,2020-03-29 08:59:18,WellsFargo,0,0,@Geomancies_ Hi. To learn the options available for customers experiencing hardships  including impacts from COVID-19  please call 1-800-219-9739 or email us through our secure online banking message center about your situation. - Nate
1244185866932826112,2020-03-29 08:53:21,WellsFargo,0,0,@APSimpliFly Hi Alexander. Please call 1-800-219-9739 or email us through our secure online banking message center for options available for customers experiencing hardships  including impacts from COVID-19. - Nate
1244184576060272641,2020-03-29 08:48:13,WellsFargo,0,0,@LahtnesorTTV Hi. To learn the options available for customers experiencing hardships  including impacts from COVID-19  please call 1-800-219-9739 or email us through our secure online banking message center about your situation. - Nate
